participant_uid,participant_index,trial_number,pattern_id,test_name,success,submitted,started_at,time_spent_ms,time_spent_sec,steps_count_field,steps_len,operations_len,sequence_ops_raw_json,sequence_ops_canonical_json,sequence_ops_canonical_str,sequence_ops_signature,sequence_steps_canonical_json,sequence_steps_symbolic_json,sequence_steps_symbolic_str,helper_add_count,helper_use_count,preview_count,undo_count,primitive_click_count,binary_click_count,transform_click_count,button_click_count,target_pattern_json
P_1769037129418_uclsoafha,11,4,4,Pattern-04,1,1,1769036104506,108280,108.28,3,3,3,"[""subtract(•, •)"",""reflect_vertical(•)"",""subtract(1, 2)""]","[""subtract"",""reflect_v"",""subtract""]",subtract -> reflect_v -> subtract,subtract|reflect_v|subtract,"[""subtract"",""reflect_v"",""subtract""]","[""W1 = subtract(square, diag)"",""W2 = reflect_v(diag)"",""W3 = subtract(W1, W2)""]","W1 = subtract(square, diag) ; W2 = reflect_v(diag) ; W3 = subtract(W1, W2)",2,0,8,1,11,7,4,22,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]"
P_1769037129418_uclsoafha,11,5,5,Pattern-05,1,1,1769036214806,24738,24.738,2,2,2,"[""add(•, •)"",""add(1, •)""]","[""add"",""add""]",add -> add,add|add,"[""add"",""add""]","[""W1 = add(square, diag)"",""W2 = add(W1, H193)""]","W1 = add(square, diag) ; W2 = add(W1, H193)",0,1,2,1,2,2,0,4,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769037129418_uclsoafha,11,6,6,Pattern-06,1,1,1769036241555,81011,81.011,4,4,4,"[""invert(•)"",""add(•, 1)"",""subtract(1, •)"",""subtract(3, •)""]","[""invert"",""add"",""subtract"",""subtract""]",invert -> add -> subtract -> subtract,invert|add|subtract|subtract,"[""invert"",""add"",""subtract"",""subtract""]","[""W1 = invert(square)"",""W2 = add(square, W1)"",""W3 = subtract(W1, diag)"",""W4 = subtract(W3, H193)""]","W1 = invert(square) ; W2 = add(square, W1) ; W3 = subtract(W1, diag) ; W4 = subtract(W3, H193)",1,1,7,1,6,5,2,13,"[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769037129418_uclsoafha,11,7,7,Pattern-07,1,1,1769036324587,26197,26.197,2,2,2,"[""add(•, •)"",""add(•, 1)""]","[""add"",""add""]",add -> add,add|add,"[""add"",""add""]","[""W1 = add(H189, diag)"",""W2 = add(H193, W1)""]","W1 = add(H189, diag) ; W2 = add(H193, W1)",1,3,2,1,1,2,0,3,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769037129418_uclsoafha,11,8,8,Pattern-08,1,1,1769036352801,415514,415.514,6,6,6,"[""subtract(•, •)"",""add(•, •)"",""overlap(•, •)"",""overlap(1, •)"",""overlap(•, 1)"",""add(4, 5)""]","[""subtract"",""add"",""overlap"",""overlap"",""overlap"",""add""]",subtract -> add -> overlap -> overlap -> overlap -> add,subtract|add|overlap|overlap|overlap|add,"[""subtract"",""add"",""overlap"",""overlap"",""overlap"",""add""]","[""W1 = subtract(H189, H191)"",""W2 = add(square, H190)"",""W3 = overlap(line_h, line_v)"",""W4 = overlap(W1, diag)"",""W5 = overlap(H193, W1)"",""W6 = add(W4, W5)""]","W1 = subtract(H189, H191) ; W2 = add(square, H190) ; W3 = overlap(line_h, line_v) ; W4 = overlap(W1, diag) ; W5 = overlap(H193, W1) ; W6 = add(W4, W5)",2,18,16,1,15,22,4,41,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769037129418_uclsoafha,11,9,9,Pattern-09,1,1,1769036770339,31098,31.098,2,2,2,"[""add(•, •)"",""add(•, 1)""]","[""add"",""add""]",add -> add,add|add,"[""add"",""add""]","[""W1 = add(square, H195)"",""W2 = add(H196, W1)""]","W1 = add(square, H195) ; W2 = add(H196, W1)",1,3,3,1,2,3,0,5,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769037129418_uclsoafha,11,10,10,Pattern-10,1,1,1769036803449,148419,148.419,6,6,6,"[""invert(•)"",""invert(•)"",""add(1, 2)"",""overlap(•, •)"",""add(•, 4)"",""subtract(•, 5)""]","[""invert"",""invert"",""add"",""overlap"",""add"",""subtract""]",invert -> invert -> add -> overlap -> add -> subtract,invert|invert|add|overlap|add|subtract,"[""invert"",""invert"",""add"",""overlap"",""add"",""subtract""]","[""W1 = invert(diag)"",""W2 = invert(H193)"",""W3 = add(W1, W2)"",""W4 = overlap(H190, H196)"",""W5 = add(H195, W4)"",""W6 = subtract(H190, W5)""]","W1 = invert(diag) ; W2 = invert(H193) ; W3 = add(W1, W2) ; W4 = overlap(H190, H196) ; W5 = add(H195, W4) ; W6 = subtract(H190, W5)",2,17,10,1,6,10,4,20,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769037129418_uclsoafha,11,11,11,Pattern-11,1,1,1769036953887,47849,47.849,3,3,3,"[""add(•, •)"",""subtract(1, •)"",""add(2, •)""]","[""add"",""subtract"",""add""]",add -> subtract -> add,add|subtract|add,"[""add"",""subtract"",""add""]","[""W1 = add(square, H190)"",""W2 = subtract(W1, H189)"",""W3 = add(W2, H198)""]","W1 = add(square, H190) ; W2 = subtract(W1, H189) ; W3 = add(W2, H198)",2,3,3,1,2,3,0,5,"[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]"
P_1769037129418_uclsoafha,11,12,12,Pattern-12,1,1,1769037003747,56585,56.585,2,2,2,"[""subtract(•, •)"",""subtract(1, •)""]","[""subtract"",""subtract""]",subtract -> subtract,subtract|subtract,"[""subtract"",""subtract""]","[""W1 = subtract(H200, H191)"",""W2 = subtract(W1, H198)""]","W1 = subtract(H200, H191) ; W2 = subtract(W1, H198)",2,7,3,1,0,4,0,4,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769037129418_uclsoafha,11,13,13,Pattern-13,1,1,1769037062356,27500,27.5,2,2,2,"[""add(•, •)"",""subtract(1, •)""]","[""add"",""subtract""]",add -> subtract,add|subtract,"[""add"",""subtract""]","[""W1 = add(diag, H193)"",""W2 = subtract(W1, H198)""]","W1 = add(diag, H193) ; W2 = subtract(W1, H198)",1,2,2,1,1,2,0,3,"[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]"
P_1769037129418_uclsoafha,11,14,14,Pattern-14,1,1,1769037091879,33233,33.233,2,2,2,"[""add(•, •)"",""subtract(1, •)""]","[""add"",""subtract""]",add -> subtract,add|subtract,"[""add"",""subtract""]","[""W1 = add(H204, H189)"",""W2 = subtract(W1, H198)""]","W1 = add(H204, H189) ; W2 = subtract(W1, H198)",1,3,2,0,0,2,0,2,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769037583531_idthrolte,12,1,1,Pattern-01,1,1,1769036031593,112109,112.109,7,7,7,"[""add(•, •)"",""reflect_horizontal(•)"",""add(•, •)"",""reflect_vertical(•)"",""add(2, 1)"",""add(4, 3)"",""add(5, 6)""]","[""add"",""reflect_h"",""add"",""reflect_v"",""add"",""add"",""add""]",add -> reflect_h -> add -> reflect_v -> add -> add -> add,add|reflect_h|add|reflect_v|add|add|add,"[""add"",""reflect_h"",""add"",""reflect_v"",""add"",""add"",""add""]","[""W1 = add(line_h, line_h)"",""W2 = reflect_h(line_h)"",""W3 = add(line_v, line_v)"",""W4 = reflect_v(line_v)"",""W5 = add(W2, line_h)"",""W6 = add(W4, line_v)"",""W7 = add(W5, W6)""]","W1 = add(line_h, line_h) ; W2 = reflect_h(line_h) ; W3 = add(line_v, line_v) ; W4 = reflect_v(line_v) ; W5 = add(W2, line_h) ; W6 = add(W4, line_v) ; W7 = add(W5, W6)",2,0,7,1,9,9,2,20,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]"
P_1769037583531_idthrolte,12,2,2,Pattern-02,1,1,1769036145710,21941,21.941,1,1,1,"[""add(•, •)""]","[""add""]",add,add,"[""add""]","[""W1 = add(square, H207)""]","W1 = add(square, H207)",1,1,1,1,1,1,0,2,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769037583531_idthrolte,12,3,3,Pattern-03,1,1,1769036169657,153577,153.577,4,4,4,"[""invert(•)"",""invert(•)"",""invert(•)"",""invert(•)""]","[""invert"",""invert"",""invert"",""invert""]",invert -> invert -> invert -> invert,invert|invert|invert|invert,"[""invert"",""invert"",""invert"",""invert""]","[""W1 = invert(square)"",""W2 = invert(H207)"",""W3 = invert(square)"",""W4 = invert(H208)""]",W1 = invert(square) ; W2 = invert(H207) ; W3 = invert(square) ; W4 = invert(H208),1,6,4,1,3,8,5,16,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769037583531_idthrolte,12,4,4,Pattern-04,1,1,1769036325239,305442,305.442,7,7,7,"[""add(•, •)"",""subtract(•, •)"",""subtract(•, •)"",""subtract(1, •)"",""reflect_diag(•)"",""reflect_vertical(•)"",""subtract(4, 6)""]","[""add"",""subtract"",""subtract"",""subtract"",""reflect_d"",""reflect_v"",""subtract""]",add -> subtract -> subtract -> subtract -> reflect_d -> reflect_v -> subtract,add|subtract|subtract|subtract|reflect_d|reflect_v|subtract,"[""add"",""subtract"",""subtract"",""subtract"",""reflect_d"",""reflect_v"",""subtract""]","[""W1 = add(square, square)"",""W2 = subtract(diag, diag)"",""W3 = subtract(diag, diag)"",""W4 = subtract(square, diag)"",""W5 = reflect_d(diag)"",""W6 = reflect_v(diag)"",""W7 = subtract(W4, W6)""]","W1 = add(square, square) ; W2 = subtract(diag, diag) ; W3 = subtract(diag, diag) ; W4 = subtract(square, diag) ; W5 = reflect_d(diag) ; W6 = reflect_v(diag) ; W7 = subtract(W4, W6)",1,0,10,1,27,23,8,58,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]"
P_1769037583531_idthrolte,12,5,5,Pattern-05,1,1,1769036632688,67975,67.975,4,4,4,"[""add(•, •)"",""reflect_vertical(•)"",""add(•, 1)"",""add(3, 2)""]","[""add"",""reflect_v"",""add"",""add""]",add -> reflect_v -> add -> add,add|reflect_v|add|add,"[""add"",""reflect_v"",""add"",""add""]","[""W1 = add(diag, diag)"",""W2 = reflect_v(diag)"",""W3 = add(square, diag)"",""W4 = add(W3, W2)""]","W1 = add(diag, diag) ; W2 = reflect_v(diag) ; W3 = add(square, diag) ; W4 = add(W3, W2)",1,0,4,1,4,4,1,9,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769037583531_idthrolte,12,6,6,Pattern-06,1,1,1769036702671,17859,17.859,1,1,1,"[""invert(•)""]","[""invert""]",invert,invert,"[""invert""]","[""W1 = invert(H211)""]",W1 = invert(H211),0,2,1,1,0,0,1,1,"[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769037583531_idthrolte,12,7,7,Pattern-07,1,1,1769036722533,136580,136.58,3,3,3,"[""add(•, •)"",""reflect_vertical(•)"",""add(1, 2)""]","[""add"",""reflect_v"",""add""]",add -> reflect_v -> add,add|reflect_v|add,"[""add"",""reflect_v"",""add""]","[""W1 = add(H207, diag)"",""W2 = reflect_v(diag)"",""W3 = add(W1, W2)""]","W1 = add(H207, diag) ; W2 = reflect_v(diag) ; W3 = add(W1, W2)",1,12,8,1,5,10,2,17,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769037583531_idthrolte,12,8,8,Pattern-08,1,1,1769036861120,223305,223.305,6,6,6,"[""add(•, •)"",""reflect_horizontal(•)"",""add(1, 2)"",""overlap(•, 3)"",""reflect_vertical(4)"",""add(4, 5)""]","[""add"",""reflect_h"",""add"",""overlap"",""reflect_v"",""add""]",add -> reflect_h -> add -> overlap -> reflect_v -> add,add|reflect_h|add|overlap|reflect_v|add,"[""add"",""reflect_h"",""add"",""overlap"",""reflect_v"",""add""]","[""W1 = add(line_h, line_h)"",""W2 = reflect_h(line_h)"",""W3 = add(line_h, W2)"",""W4 = overlap(line_v, W3)"",""W5 = reflect_v(W4)"",""W6 = add(W4, W5)""]","W1 = add(line_h, line_h) ; W2 = reflect_h(line_h) ; W3 = add(line_h, W2) ; W4 = overlap(line_v, W3) ; W5 = reflect_v(W4) ; W6 = add(W4, W5)",1,0,8,1,10,8,3,21,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769037583531_idthrolte,12,9,9,Pattern-09,1,1,1769037086430,20880,20.88,1,1,1,"[""add(•, •)""]","[""add""]",add,add,"[""add""]","[""W1 = add(H213, square)""]","W1 = add(H213, square)",1,2,1,1,1,1,0,2,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769037583531_idthrolte,12,10,10,Pattern-10,1,1,1769037109317,153657,153.657,3,3,3,"[""invert(•)"",""invert(•)"",""invert(•)""]","[""invert"",""invert"",""invert""]",invert -> invert -> invert,invert|invert|invert,"[""invert"",""invert"",""invert""]","[""W1 = invert(H213)"",""W2 = invert(square)"",""W3 = invert(H214)""]",W1 = invert(H213) ; W2 = invert(square) ; W3 = invert(H214),1,5,8,1,4,9,3,16,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769037583531_idthrolte,12,11,11,Pattern-11,1,1,1769037264981,58076,58.076,3,3,3,"[""invert(•)"",""add(•, •)"",""add(1, 2)""]","[""invert"",""add"",""add""]",invert -> add -> add,invert|add|add,"[""invert"",""add"",""add""]","[""W1 = invert(H207)"",""W2 = add(H213, H213)"",""W3 = add(W1, W2)""]","W1 = invert(H207) ; W2 = add(H213, H213) ; W3 = add(W1, W2)",1,5,3,1,0,3,3,6,"[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]"
P_1769037583531_idthrolte,12,12,12,Pattern-12,1,1,1769037325064,137442,137.442,3,3,3,"[""add(•, •)"",""invert(1)"",""add(2, •)""]","[""add"",""invert"",""add""]",add -> invert -> add,add|invert|add,"[""add"",""invert"",""add""]","[""W1 = add(H216, square)"",""W2 = invert(W1)"",""W3 = add(W2, square)""]","W1 = add(H216, square) ; W2 = invert(W1) ; W3 = add(W2, square)",1,15,7,1,2,6,5,13,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769037583531_idthrolte,12,13,13,Pattern-13,1,1,1769037464515,59907,59.907,4,4,4,"[""reflect_vertical(•)"",""add(•, 1)"",""add(2, •)"",""subtract(2, •)""]","[""reflect_v"",""add"",""add"",""subtract""]",reflect_v -> add -> add -> subtract,reflect_v|add|add|subtract,"[""reflect_v"",""add"",""add"",""subtract""]","[""W1 = reflect_v(diag)"",""W2 = add(diag, W1)"",""W3 = add(W2, H213)"",""W4 = subtract(W3, H213)""]","W1 = reflect_v(diag) ; W2 = add(diag, W1) ; W3 = add(W2, H213) ; W4 = subtract(W3, H213)",1,2,4,1,3,4,1,8,"[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]"
P_1769037583531_idthrolte,12,14,14,Pattern-14,1,1,1769037526431,48839,48.839,2,2,2,"[""add(•, •)"",""subtract(1, •)""]","[""add"",""subtract""]",add -> subtract,add|subtract,"[""add"",""subtract""]","[""W1 = add(H212, H212)"",""W2 = subtract(W1, H213)""]","W1 = add(H212, H212) ; W2 = subtract(W1, H213)",1,4,2,0,0,2,0,2,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769078345787_ufwcfozbp,13,1,1,Pattern-01,1,1,1769077773558,40590,40.59,5,5,5,"[""reflect_vertical(•)"",""add(•, 1)"",""reflect_horizontal(•)"",""add(•, 3)"",""add(4, 2)""]","[""reflect_v"",""add"",""reflect_h"",""add"",""add""]",reflect_v -> add -> reflect_h -> add -> add,reflect_v|add|reflect_h|add|add,"[""reflect_v"",""add"",""reflect_h"",""add"",""add""]","[""W1 = reflect_v(line_v)"",""W2 = add(line_v, W1)"",""W3 = reflect_h(line_h)"",""W4 = add(line_h, W3)"",""W5 = add(W4, W2)""]","W1 = reflect_v(line_v) ; W2 = add(line_v, W1) ; W3 = reflect_h(line_h) ; W4 = add(line_h, W3) ; W5 = add(W4, W2)",3,0,6,1,6,3,3,12,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]"
P_1769078345787_ufwcfozbp,13,2,2,Pattern-02,1,1,1769077816160,7916,7.916,1,1,1,"[""add(•, •)""]","[""add""]",add,add,"[""add""]","[""W1 = add(square, H222)""]","W1 = add(square, H222)",1,1,1,1,2,1,0,3,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769078345787_ufwcfozbp,13,3,3,Pattern-03,1,1,1769077826091,5912,5.912,1,1,1,"[""invert(•)""]","[""invert""]",invert,invert,"[""invert""]","[""W1 = invert(H223)""]",W1 = invert(H223),1,1,1,1,0,0,1,1,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769078345787_ufwcfozbp,13,4,4,Pattern-04,1,1,1769077834022,45021,45.021,3,3,3,"[""subtract(•, •)"",""reflect_vertical(•)"",""subtract(1, 2)""]","[""subtract"",""reflect_v"",""subtract""]",subtract -> reflect_v -> subtract,subtract|reflect_v|subtract,"[""subtract"",""reflect_v"",""subtract""]","[""W1 = subtract(square, diag)"",""W2 = reflect_v(diag)"",""W3 = subtract(W1, W2)""]","W1 = subtract(square, diag) ; W2 = reflect_v(diag) ; W3 = subtract(W1, W2)",1,0,5,1,5,3,2,10,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]"
